DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Moldova,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Moldova,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Moldova,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Moldova,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Moldova,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Montenegro,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,North Macedonia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Malta,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Netherlands,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Norway,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2014,453.985,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2015,315.881,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2016,246.920,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2017,310.403,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2018,282.707,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2019,263.601,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2020,195.179,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2021,167.617,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2022,190.109,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Poland,2023,153.489,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Portugal,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Romania,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Serbia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Sweden,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovenia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2016,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2017,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2018,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2019,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2020,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2021,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2022,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Slovakia,2023,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Türkiye,2014,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Türkiye,2015,0.000,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Recovered and recycled products,Solid fossil fuels,Thousand tonnes of oil equivalent,Türkiye,2016,0.000,,
