freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE
Annual,Primary production,Total,Terajoule,Hungary,2021,445741.444,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Hungary,2022,444706.869,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Hungary,2023,444583.992,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2014,86318.82,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2015,82585.469,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2016,177842.645,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2017,204831.271,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2018,211523.96,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2019,174414.395,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2020,149832.286,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2021,127279.444,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2022,131305.661,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ireland,2023,125046.972,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2014,219081.572,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2015,206325.79,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2016,192788.702,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2017,205999.356,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2018,227354.82,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2019,223022.186,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2020,220435.618,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2021,217399.833,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2022,222591.781,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Iceland,2023,225045.736,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2014,1536324.51,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2015,1511353.762,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2016,1403355.569,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2017,1535159.996,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2018,1563440.436,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2019,1545338.608,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2020,1569191.814,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2021,1552394.832,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2022,1453231.793,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Italy,2023,1512737.192,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2014,74881.386,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2015,77865.397,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2016,79239.225,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2017,86993.685,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2018,86113.496,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2019,85456.287,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2020,85058.104,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2021,93606.036,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2022,85724.88,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Lithuania,2023,90845.258,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2014,6410.108,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2015,6303.724,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2016,6734.623,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2017,7673.454,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2018,8810.28,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2019,9836.76,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2020,12855.955,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2021,13124.443,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2022,13237.334,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Luxembourg,2023,14000.695,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2014,99659.773,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2015,97900.307,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2016,102456.285,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2017,108321.759,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2018,119770.049,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2019,118412.236,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2020,113456.908,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2021,113545.934,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2022,122584.477,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Latvia,2023,136742.211,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2014,27438.68,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2015,27488.433,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2016,29561.973,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2017,32210.576,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2018,33403.284,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2019,27949.419,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2020,28540.032,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2021,31885.204,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2022,21984.203,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Moldova,2023,24514.606,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2014,28919.49,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2015,29535.93,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2016,27726.12,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2017,26126.588,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2018,30496.499,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2019,30795.73,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2020,30385.389,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2021,31356.984,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2022,31109.733,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Montenegro,2023,34690.501,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2014,55714.027,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2015,53205.466,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2016,46913.527,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2017,48820.01,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2018,48074.472,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2019,48554.058,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2020,41546.898,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2021,37111.05,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2022,43528.187,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,North Macedonia,2023,39197.282,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2014,559.143,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2015,656.975,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2016,775.687,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2017,1278.549,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2018,1405.186,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2019,1514.857,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2020,1733.844,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2021,1894.59,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2022,2096.298,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Malta,2023,2266.515,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2014,2523011.276,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2015,2018325.367,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2016,1943718.632,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2017,1737780.066,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2018,1546738.279,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2019,1388306.703,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2020,1154190.363,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2021,1111738.043,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2022,1017318.983,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Netherlands,2023,867610.75,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2014,8241134.189,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2015,8693197.998,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2016,8783550.502,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2017,9006762.527,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2018,8678742.23,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2019,8190733.668,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2020,8751575.842,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2021,8973990.357,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2022,9077582.464,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Norway,2023,9139129.665,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2014,2808643.446,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2015,2836954.13,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2016,2788451.58,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2017,2686473.936,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2018,2705540.894,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2019,2601789.563,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2020,2426560.644,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2021,2515431.883,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2022,2476705.02,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Poland,2023,2269773.877,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2014,275413.322,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2015,247353.53,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2016,276155.576,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2017,244496.187,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2018,272024.899,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2019,274324.423,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2020,284504.447,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2021,291050.719,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2022,282315.468,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Portugal,2023,307360.529,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2014,1100035.371,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2015,1104248.139,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2016,1035745.367,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2017,1067235.667,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2018,1049170.176,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2019,1027017.587,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2020,936207.192,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2021,961808.077,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2022,930864.961,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Romania,2023,920912.573,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2014,395393.105,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2015,450605.593,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2016,447781.318,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2017,439428.492,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2018,419719.748,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2019,427840.654,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2020,459018.301,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2021,426188.996,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2022,402646.296,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Serbia,2023,398083.531,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2014,1459730.183,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2015,1499059.439,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2016,1479777.578,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2017,1530173.393,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2018,1531551.126,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2019,1549157.05,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2020,1442373.629,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2021,1494045.192,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2022,1494431.88,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Sweden,2023,1435924.408,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2014,149213.33,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2015,139150.757,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2016,146265.338,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2017,149299.989,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2018,143658.025,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2019,142390.563,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2020,147564.837,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2021,137590.238,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2022,126480.655,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovenia,2023,135268.545,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2014,280193.262,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2015,292229.509,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2016,288578.852,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2017,293299.409,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2018,271656.526,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2019,290325.495,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2020,282634.287,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2021,291065.365,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2022,282900.009,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Slovakia,2023,302781.9,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2014,1206074.307,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2015,1317144.746,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2016,1494911.303,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2017,1526771.221,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2018,1670915.472,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2019,1889653.272,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2020,1826949.918,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2021,1934628.482,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2022,2113683.778,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Türkiye,2023,2046083.587,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ukraine,2014,3015978.012,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ukraine,2015,2695985.115,16/12/24 23:00:00
Annual,Primary production,Total,Terajoule,Ukraine,2016,2573219.324,16/12/24 23:00:00
